age,income,employment_years,num_credit_lines,credit_util_ratio,num_late_payments,debt_to_income,loan_amount,loan_tenure_yrs,existing_loans,savings_balance,has_mortgage,has_car_loan,creditworthy
52,62154.87,19.0,4,0.5279,0,0.5107,14939.39,4,4,5632.26,0,0,0
47,10000.0,34.0,9,0.3421,2,0.2928,17855.58,6,0,2199.02,0,0,1
48,10000.0,25.0,13,0.2195,1,0.6515,20986.88,7,0,4897.46,1,0,1
66,46532.72,11.0,3,0.3696,2,0.3215,12758.34,8,4,5976.45,1,1,1
22,50055.77,29.0,12,0.1727,1,0.4922,14638.73,3,1,8588.18,0,1,1
61,59727.78,27.0,8,0.2015,2,0.6289,26108.71,4,0,375.99,1,1,0
67,36808.19,26.0,8,0.2415,1,0.6456,7995.88,1,0,3350.53,1,0,0
31,55236.63,18.0,13,0.4727,0,0.4858,18431.36,1,1,3915.09,0,0,0
70,58163.08,4.0,4,0.1877,1,0.6003,5842.47,5,1,1292.16,0,0,0
73,36636.05,4.0,7,0.2948,2,0.1309,20682.04,1,4,2193.24,0,0,1
28,80336.4,26.0,4,0.366,1,0.2529,13760.56,9,0,2160.55,0,0,0
26,59424.66,27.0,13,0.4831,1,0.5512,11732.79,3,4,13301.68,0,0,0
51,68674.03,25.0,12,0.1116,1,0.5804,3389.19,9,2,9298.11,0,1,1
29,,26.0,1,0.4159,2,0.3259,15992.56,5,1,20485.53,0,1,1
52,107591.83,20.0,1,0.4605,1,0.4137,14623.91,2,1,2967.29,0,0,0
52,69909.93,0.0,14,0.0719,1,0.3283,19402.43,9,0,17073.65,0,0,1
18,42800.17,27.0,1,0.3807,1,0.3549,6901.6,7,3,15949.15,0,0,0
57,75524.17,14.0,2,0.3361,0,0.1652,26145.25,6,4,4753.06,0,0,1
39,14059.88,16.0,6,0.3864,1,0.1158,10116.62,1,1,7948.14,0,0,1
46,57990.01,25.0,12,0.2593,2,0.4775,7396.01,3,1,7289.49,0,0,1
25,62979.01,19.0,10,0.6399,1,0.3936,20964.25,5,0,2943.37,0,0,0
28,58275.52,24.0,11,0.1963,1,0.2633,11219.09,5,0,2431.27,1,1,1
58,46655.53,12.0,5,0.1956,1,0.4067,27641.33,5,3,1480.61,0,0,1
54,29693.17,32.0,11,0.1717,0,0.4162,3410.8,3,2,14544.76,0,0,1
31,35266.32,24.0,2,0.2115,1,0.2485,13589.79,4,2,6100.48,0,0,1
47,57551.87,7.0,8,0.2378,0,0.3239,26045.72,6,0,3304.34,0,0,1
52,27162.02,4.0,9,0.1304,0,0.4061,15727.91,3,3,5706.68,1,0,1
38,99254.19,5.0,7,0.2259,1,0.3576,7888.38,8,0,672.19,0,1,1
54,10000.0,22.0,12,0.0706,0,0.3141,15549.0,3,2,896.25,0,1,1
22,46914.05,29.0,14,0.0815,5,0.3677,14360.12,4,4,11395.37,0,0,1
36,57759.74,13.0,12,0.3844,1,0.4003,23686.98,6,1,18520.83,0,0,1
31,67685.52,22.0,9,0.4045,1,0.2959,28942.53,7,1,3088.46,1,0,1
43,32101.88,,4,0.2448,4,0.6413,13289.56,3,3,4209.86,0,0,0
21,83357.37,30.0,13,0.4367,3,0.323,13002.46,9,2,3743.74,0,0,1
42,20154.22,5.0,7,0.0238,0,0.2238,11679.96,5,3,5216.7,1,0,1
62,40846.79,10.0,5,0.2938,1,0.5282,16980.73,5,3,4275.24,0,0,1
59,70518.69,12.0,5,0.2533,2,0.5054,19281.9,9,3,3905.18,0,1,1
42,81004.71,11.0,3,0.2854,0,0.3548,17560.15,3,1,8629.23,0,0,1
35,19899.97,1.0,9,0.1536,1,0.1291,4314.22,2,3,2540.87,0,0,1
57,121125.92,34.0,13,0.3762,0,0.2136,6439.97,3,2,22866.44,1,1,1
25,32562.71,16.0,10,0.45,3,0.3608,25382.93,5,2,2950.86,1,0,1
56,22195.44,27.0,5,0.2247,2,0.1706,4649.29,7,4,1932.29,0,1,1
57,67567.87,27.0,6,0.2938,2,0.2529,11208.5,7,2,28577.7,0,0,0
31,46292.66,21.0,3,0.2135,4,0.6349,30130.63,3,1,,1,1,0
49,42598.69,6.0,10,0.2978,0,0.75,15895.37,9,2,6154.64,0,0,0
68,69891.1,14.0,7,0.435,0,0.153,15907.38,8,0,3190.92,0,0,1
55,16817.61,31.0,9,0.3208,1,0.264,11547.49,5,3,645.13,0,0,1
50,12446.64,,9,0.1846,1,0.6155,18324.99,2,4,24446.0,0,1,1
40,40064.42,23.0,14,0.1329,2,0.5043,22718.77,4,0,3750.6,0,0,1
32,81947.54,2.0,13,0.3197,1,0.1205,18225.84,8,2,8281.03,0,0,1
50,41148.62,29.0,10,0.7135,1,0.498,13252.79,8,2,15858.68,1,1,0
42,94978.92,5.0,14,0.0564,1,0.2567,12224.54,1,3,6441.29,0,1,1
34,85025.37,1.0,10,0.0305,1,0.3933,14739.7,1,3,9982.12,1,1,1
50,62073.65,13.0,5,0.1309,0,0.1703,18263.51,4,1,12282.3,0,0,1
64,63493.1,17.0,7,0.068,1,0.3613,1000.0,6,4,3844.24,0,0,1
72,62050.07,30.0,13,0.1339,0,0.066,18444.52,3,1,7927.61,0,0,1
19,58992.94,12.0,12,0.1332,1,0.353,21918.27,1,2,1844.95,0,0,1
31,45843.96,25.0,12,0.2027,2,0.3552,13109.48,4,4,455.41,0,0,1
70,48745.3,11.0,13,0.4311,3,0.6079,9573.9,6,4,34575.41,0,0,0
57,28251.0,17.0,3,0.5262,2,0.2494,7856.22,5,1,777.42,0,1,0
57,10000.0,8.0,6,0.2042,1,0.1961,1000.0,1,2,4479.04,0,1,0
68,82601.77,20.0,12,0.5179,2,0.6369,15054.61,4,2,558.28,1,0,0
56,58931.46,23.0,8,0.316,1,0.2594,17222.17,6,1,20480.44,1,0,1
68,55155.28,33.0,13,0.4818,2,0.4014,21560.8,6,4,925.0,1,0,1
23,64961.23,7.0,8,0.2939,0,0.4355,35028.02,6,4,12353.22,1,0,1
23,34290.06,32.0,2,0.1527,1,0.2909,15720.16,9,0,10063.16,0,0,1
20,29973.44,22.0,6,0.4685,1,0.1466,23483.99,8,1,368.7,0,0,0
24,47907.88,12.0,7,0.431,0,0.4302,2095.52,7,2,10220.06,0,1,0
68,89202.46,13.0,12,0.1475,0,0.3939,11236.8,4,0,27870.59,1,1,1
25,25781.47,13.0,7,0.2963,0,0.3221,23090.38,3,1,5888.55,0,1,1
59,10000.0,15.0,3,0.5395,1,0.3606,16161.87,3,4,2734.31,0,0,1
69,41964.97,25.0,14,0.1009,0,0.4466,23985.81,3,3,6299.18,0,0,1
32,83567.5,25.0,14,0.4395,1,0.2882,23776.25,5,1,1031.84,0,0,0
64,11686.4,0.0,9,0.1439,0,0.497,28641.6,6,4,24981.65,0,0,1
46,25492.91,31.0,2,0.1288,1,0.4582,20960.63,4,3,3637.22,1,0,1
50,61588.67,14.0,11,0.245,6,0.4489,13847.23,1,2,4885.21,1,0,0
69,119247.68,20.0,3,0.1711,1,0.453,22086.26,7,3,4105.22,0,0,1
47,21044.71,17.0,11,0.1207,1,0.5631,7112.61,7,2,225.99,0,0,0
56,20076.65,29.0,2,0.2652,1,0.5144,31975.18,1,3,279.66,1,0,1
44,63467.46,12.0,11,0.1281,1,0.3743,11115.48,3,4,6611.08,0,0,1
53,85116.86,23.0,9,0.3724,1,0.4927,14860.37,6,0,5582.46,0,0,0
46,39397.53,29.0,4,0.4125,2,0.3826,17416.57,4,2,34437.88,1,1,0
55,14465.15,1.0,2,0.0637,2,0.1639,20434.32,5,1,2443.89,0,0,1
74,65843.73,18.0,3,0.2872,0,0.1945,24895.78,9,3,3676.98,0,0,1
50,70371.03,24.0,13,0.4006,0,0.3834,8731.17,9,1,35291.48,0,0,1
54,99466.38,13.0,4,0.5141,1,0.615,5558.69,6,2,392.54,0,0,0
44,71423.68,5.0,14,0.2393,2,0.378,8210.22,1,2,8231.98,1,0,1
72,75701.65,11.0,10,0.0802,2,0.3929,16532.69,6,3,857.53,0,0,1
50,48446.37,19.0,13,0.171,1,0.3898,20366.38,2,1,23409.46,0,0,1
21,116037.61,22.0,6,0.7561,3,0.1939,19920.99,7,0,2718.41,1,1,0
39,45046.45,29.0,5,0.2392,0,0.4222,17741.49,2,0,13460.27,1,0,1
19,39701.95,29.0,3,0.2405,2,0.212,17521.67,2,0,19376.04,0,0,1
27,100237.87,29.0,10,0.1457,0,0.7126,23783.17,8,0,15019.37,1,0,1
22,18144.07,29.0,8,0.1941,1,0.372,21808.28,8,0,6511.72,1,0,1
27,10000.0,33.0,8,0.289,1,0.4149,3673.61,5,3,29019.74,0,0,1
50,57988.92,,7,0.1956,1,0.2517,18675.18,6,0,9031.06,0,1,1
71,54956.59,23.0,3,0.3021,0,0.4563,19838.88,7,2,12339.7,1,0,1
55,49302.8,13.0,14,0.5372,1,0.7064,9241.67,9,2,2238.99,0,0,0
30,79848.24,25.0,1,0.2846,3,0.221,21421.49,7,3,4335.41,1,0,1
48,32294.85,7.0,5,0.3112,0,0.0986,14578.96,9,0,7294.15,0,0,1
64,56604.18,13.0,1,0.4348,0,0.2911,20882.28,5,3,1260.83,0,0,1
53,45997.35,30.0,6,0.6598,0,0.5932,4667.5,1,3,26987.54,0,1,0
62,32719.54,1.0,11,0.2727,1,0.2884,6413.75,4,4,929.64,0,0,1
41,53454.0,3.0,7,0.3476,0,0.1098,23033.96,7,2,10559.87,0,0,1
69,76314.9,0.0,12,0.3972,1,0.6051,21481.01,2,1,478.15,0,0,0
73,108014.2,19.0,5,0.2988,2,0.338,1000.0,9,3,866.39,0,0,1
32,69485.47,13.0,4,0.6233,1,0.2876,13597.27,2,3,7811.16,1,0,1
46,10000.0,24.0,2,0.3334,3,0.6319,1000.0,1,3,4818.89,1,0,0
25,54046.5,24.0,5,0.4318,2,0.6096,30988.63,5,0,29.2,0,0,0
22,56245.07,2.0,9,0.1826,1,0.3303,10762.36,2,1,4002.59,0,0,1
46,78405.23,4.0,4,0.1582,4,0.4786,12634.29,6,0,2302.42,0,0,1
64,59620.26,25.0,14,0.2659,1,0.2084,9196.52,2,0,16419.87,0,0,1
21,86327.22,3.0,2,0.6083,1,0.3007,12324.31,6,1,9850.43,0,0,0
29,64791.77,6.0,13,0.4977,1,0.4367,10319.37,6,4,10700.03,1,0,1
62,93969.95,29.0,6,0.4317,1,0.0794,24563.58,2,2,24119.18,1,0,1
19,44031.35,29.0,8,0.0796,1,0.449,13658.83,2,2,9899.12,1,0,1
44,58608.59,18.0,2,0.2502,2,0.5378,10470.06,6,2,1400.27,0,1,0
48,75666.04,34.0,9,0.5695,0,0.4378,18458.18,9,0,22156.68,0,0,1
68,40695.15,32.0,7,0.5903,1,0.0975,1000.0,4,0,960.25,0,0,1
68,35249.68,32.0,14,0.5988,0,0.4652,10027.44,4,0,1711.57,1,0,1
53,39266.2,13.0,13,0.0508,2,0.1326,13164.32,2,4,2685.4,0,0,1
53,36269.61,9.0,2,0.3054,3,0.5147,5880.48,4,0,1539.95,0,0,0
43,68064.05,27.0,11,0.3056,2,0.1391,19328.54,7,1,147.93,0,1,1
60,10000.0,13.0,5,0.1917,0,0.1841,14480.52,4,0,4917.0,1,0,1
44,16100.75,15.0,5,0.6245,1,0.2292,19581.72,6,0,9317.2,0,0,0
22,101568.66,20.0,7,0.1187,3,0.409,19377.32,5,3,4374.76,0,1,1
37,36872.58,27.0,13,0.1712,0,0.2832,26498.1,7,1,2140.68,1,1,1
28,60000.37,32.0,5,0.0633,0,0.2552,7244.26,3,3,17158.07,0,0,1
27,,5.0,11,0.1347,2,0.3271,22645.86,3,3,3932.12,1,0,1
57,57353.11,14.0,14,0.341,3,0.431,10764.95,5,0,14604.95,0,1,0
55,37024.83,2.0,6,0.2871,1,0.3658,15876.18,4,4,1572.97,0,0,0
23,15922.76,34.0,14,0.2336,0,0.5181,18660.5,5,1,3244.3,0,0,1
25,,13.0,9,0.1963,1,0.2431,23611.78,1,0,13017.14,1,0,1
40,84564.14,1.0,3,0.1927,1,0.3594,15664.25,4,2,247.36,0,0,1
64,52316.13,28.0,3,0.2492,2,0.6588,22576.03,6,2,20254.97,1,1,1
43,79985.48,3.0,8,0.577,3,0.2663,26636.31,7,4,4040.82,1,0,0
63,102582.32,25.0,10,0.4268,0,0.3728,12077.5,8,1,30527.12,0,0,0
60,73851.9,11.0,12,0.3905,2,0.4831,12742.1,5,1,9668.13,0,0,0
29,,1.0,6,0.5151,1,0.2746,8468.05,2,3,23869.26,1,1,1
43,59973.74,16.0,12,0.2965,3,0.4361,10762.44,2,2,548.03,0,0,0
30,71237.43,34.0,10,0.0712,1,0.1082,16879.02,3,2,10241.48,1,0,1
57,45902.02,9.0,3,0.4735,1,0.5732,13841.76,4,2,16665.2,1,1,0
35,48084.1,21.0,2,0.3114,0,0.3472,13516.51,6,1,35097.74,0,0,1
42,66272.28,20.0,13,0.4267,1,0.5624,17505.29,5,0,271.8,0,0,0
50,43153.38,14.0,2,0.659,1,0.3029,13282.41,5,2,694.43,1,0,0
64,45855.01,34.0,2,0.0533,1,0.4461,3744.4,9,2,10524.73,0,1,1
57,55004.67,20.0,5,0.2134,2,0.3456,8017.84,9,4,317.63,0,0,1
60,83765.19,20.0,12,0.4928,3,0.2314,18162.01,3,3,91.47,0,0,0
29,26683.41,20.0,5,0.3262,2,0.2982,17371.25,9,4,6300.92,0,0,1
61,73979.46,31.0,1,0.3079,0,0.6077,8278.22,1,0,6031.06,0,0,1
53,74794.91,4.0,2,0.397,1,0.6266,9926.95,4,4,7605.0,0,0,0
65,74645.3,8.0,2,0.7147,1,0.337,9461.78,8,4,113.47,0,0,0
21,34831.34,17.0,4,0.2745,1,0.5403,12436.14,9,2,5598.1,1,1,1
22,12682.96,20.0,7,0.1292,1,0.3505,22104.41,5,2,2702.64,0,0,1
73,68992.51,7.0,3,0.0854,3,0.6256,27736.46,2,3,11286.66,0,0,0
54,59688.47,33.0,5,0.2946,1,0.684,16960.0,8,3,3424.21,0,0,0
25,80109.42,9.0,11,0.1037,2,0.5267,27111.3,8,4,3527.85,0,1,1
59,37486.58,23.0,9,0.0919,0,0.6992,12135.67,9,1,8495.94,0,1,1
66,74002.96,23.0,5,0.1616,1,0.5551,17857.46,6,1,8646.15,0,0,1
45,,31.0,9,0.1458,3,0.421,13178.74,9,3,480.56,1,0,1
48,52617.26,32.0,1,0.1964,1,0.1109,20497.09,8,0,7868.09,0,0,1
26,65423.24,33.0,9,0.1092,1,0.3839,21818.22,5,3,8580.1,0,0,1
71,64549.16,10.0,14,0.446,1,0.6787,10528.61,4,4,4892.89,1,0,0
68,34463.26,30.0,5,0.3735,3,0.4351,23785.58,7,1,,1,1,1
46,68277.42,17.0,8,0.2992,1,0.3835,10825.05,6,4,73.13,0,1,1
31,95562.46,22.0,5,0.5028,2,0.1229,6083.28,4,0,27630.39,0,0,1
57,55555.1,21.0,14,0.3118,1,0.3408,23657.17,2,2,3773.16,1,0,1
58,18476.88,17.0,12,0.6536,2,0.6001,17680.56,9,3,7244.75,0,1,0
39,37819.34,19.0,6,0.3149,0,0.207,16311.3,4,2,279.43,1,0,1
28,10514.26,12.0,8,0.2644,0,0.4945,17539.84,3,1,9872.72,1,0,1
40,87256.53,0.0,2,0.0508,3,0.2099,12406.75,6,0,6276.85,0,0,1
18,74102.63,3.0,3,0.4355,2,0.3573,19870.58,2,4,25824.37,1,0,0
63,42465.77,23.0,11,0.1658,1,0.3107,4932.29,8,3,,0,0,1
54,19548.5,1.0,9,0.3751,0,0.2849,30466.19,9,1,10237.42,1,0,1
38,34167.63,27.0,5,0.1419,1,0.542,7987.9,4,0,617.02,0,0,0
43,39043.08,25.0,5,0.133,3,0.3825,6016.2,7,4,533.66,1,1,1
63,,22.0,9,0.2202,0,0.2576,20163.85,1,4,23808.64,0,1,1
53,56893.98,14.0,10,0.1995,2,0.4311,7427.2,2,1,2336.78,0,0,1
71,88535.8,26.0,3,0.1401,1,0.6933,22210.31,4,4,19479.34,0,1,1
40,37681.13,5.0,14,0.1237,2,0.314,20777.49,5,2,733.62,0,1,1
74,17295.3,34.0,4,0.4543,1,0.25,5990.41,8,2,8123.13,1,0,1
18,26075.54,34.0,7,0.187,3,0.2808,14189.14,2,0,6416.27,0,0,1
71,54424.38,9.0,2,0.6489,0,0.2376,27324.53,2,2,27093.26,0,1,1
72,36783.05,29.0,8,0.4159,3,0.2632,11128.8,5,1,4140.29,0,1,0
68,,28.0,5,0.1608,0,0.3046,9087.76,2,0,396.94,1,1,1
57,43649.16,3.0,1,0.2377,0,0.7975,14063.17,3,3,5140.83,0,0,0
32,79755.96,4.0,3,0.4086,0,0.191,19178.25,9,4,13906.61,0,0,1
38,40325.86,3.0,9,0.0792,0,0.7081,11220.77,9,2,431.13,0,1,1
64,45566.45,15.0,5,0.1904,0,0.631,8933.91,6,3,294.93,1,0,1
26,72932.09,24.0,8,0.2192,2,0.1717,20571.45,9,4,13796.6,0,1,1
70,40875.45,13.0,1,0.1518,0,0.6337,30502.05,8,1,13897.04,1,0,1
26,65580.31,10.0,14,0.0603,4,0.3121,14973.18,3,3,1784.94,0,0,0
27,63287.13,28.0,7,0.5466,2,0.5625,10210.5,8,0,8571.31,1,0,0
69,58544.15,33.0,7,0.2893,4,0.5475,12959.81,7,1,531.44,1,1,0
74,26640.09,,8,0.1529,3,0.3236,2864.61,9,2,11606.17,1,0,0
70,85744.36,13.0,3,0.1833,1,0.3632,14654.65,7,3,2913.01,1,1,1
43,110517.09,23.0,1,0.5269,0,0.5435,19328.51,5,1,2096.24,1,0,0
58,55220.7,25.0,11,0.2717,0,0.0987,9971.37,5,1,9056.78,0,1,1
52,28841.13,15.0,9,0.304,0,0.5467,2106.53,4,3,19403.32,1,1,1
69,,31.0,1,0.3061,0,0.4101,22280.15,2,2,339.13,0,1,1
42,79746.5,5.0,11,0.1958,0,0.2767,2897.62,5,1,1241.42,1,0,0
43,39620.31,33.0,6,0.2762,1,0.4037,13270.61,4,3,2362.8,0,0,1
28,51777.52,7.0,9,0.1063,0,0.4274,27422.97,1,1,21026.2,1,0,1
55,63516.35,29.0,14,0.1182,2,0.2363,17980.86,2,0,16774.93,1,0,1
19,85076.2,26.0,2,0.3705,2,0.2128,1000.0,2,3,19016.09,0,0,1
24,74385.59,6.0,4,0.6003,3,0.5346,5441.81,9,3,3803.31,0,0,0
35,75421.7,26.0,2,0.1948,0,0.448,8472.22,2,1,2107.88,1,0,1
44,44343.29,24.0,4,0.2468,0,0.387,5820.62,7,3,1702.19,1,0,1
51,65047.97,14.0,2,0.1875,1,0.6951,3824.74,3,0,17093.39,1,0,0
44,36950.92,24.0,12,0.1922,1,0.2518,6645.86,2,2,2103.63,0,1,1
34,76138.15,21.0,1,0.5339,1,0.4145,19980.26,8,0,6054.48,0,1,1
60,83780.49,17.0,11,0.4667,0,0.3325,21999.01,2,3,3224.62,1,0,1
61,68834.09,11.0,3,0.3747,2,0.4009,1721.21,9,3,5528.16,1,0,1
68,45814.74,22.0,8,0.1585,1,0.5994,31976.22,3,1,3394.33,0,0,1
71,49906.82,24.0,5,0.3773,0,0.2978,22233.35,9,4,2773.22,1,1,1
41,100162.91,9.0,4,0.2552,1,0.646,29195.99,3,4,4459.47,0,0,1
42,46232.24,29.0,5,0.1391,0,0.3767,6070.52,9,2,3238.83,1,0,1
24,81249.85,9.0,6,0.286,0,0.1533,5046.1,6,1,14645.23,0,0,1
69,63472.29,33.0,6,0.3729,1,0.2238,21881.01,2,0,6952.52,1,0,1
23,46646.59,,5,0.4417,1,0.4834,18777.77,1,1,1550.3,0,0,0
70,,28.0,12,0.3967,2,0.1584,17939.38,3,1,2152.93,1,0,0
41,60290.01,8.0,11,0.4662,1,0.5632,12430.51,7,0,440.33,1,0,1
50,57277.52,12.0,12,0.155,1,0.4111,13174.39,3,1,2849.84,1,0,1
66,100163.37,13.0,6,0.2267,0,0.2858,21883.66,3,3,8857.63,0,1,1
46,33495.18,8.0,9,0.576,1,0.5791,9836.64,7,2,1616.52,0,0,0
60,112369.21,7.0,5,0.0286,0,0.6411,2876.1,7,4,835.8,1,0,0
39,64470.26,2.0,13,0.25,4,0.2875,17569.35,4,0,3097.25,1,1,0
43,64445.73,32.0,6,0.2713,0,0.4526,25938.43,1,4,7584.77,0,0,0
45,40173.2,31.0,4,0.4206,2,0.3452,3046.77,8,3,5121.1,0,0,1
67,62867.66,6.0,13,0.3223,4,0.3672,14753.76,8,4,3230.02,0,0,0
38,66826.27,18.0,3,0.0781,1,0.3896,1000.0,6,3,17161.35,1,1,1
66,78433.18,33.0,13,0.455,3,0.2573,24219.98,1,4,5057.29,1,0,1
24,,13.0,12,0.6614,0,0.3974,7840.6,3,2,4856.44,1,0,1
34,90169.52,18.0,6,0.2512,1,0.7332,15108.27,6,3,257.35,1,0,1
37,64035.39,25.0,11,0.3837,0,0.4225,15456.44,6,0,8158.62,0,0,1
58,70205.72,16.0,11,0.3521,2,0.1414,15730.53,1,0,4919.79,1,1,0
66,49476.44,27.0,5,0.199,1,0.0791,19219.78,7,1,1253.95,1,1,1
37,31796.43,18.0,4,0.1084,0,0.1874,27445.56,2,1,2234.95,0,1,1
71,56818.12,26.0,5,0.134,2,0.5478,12400.95,8,2,1808.82,0,0,1
39,59682.39,18.0,7,0.1549,0,0.5876,13214.39,6,4,1041.76,0,0,1
45,20364.29,32.0,1,0.1472,0,0.543,5998.16,1,4,4575.11,0,1,1
57,74832.14,6.0,14,0.4267,1,0.5635,1000.0,2,3,3611.49,1,1,0
66,79913.12,28.0,1,0.0119,0,0.4679,10329.23,6,2,3571.84,0,0,1
24,36758.38,4.0,11,0.4583,0,0.4193,18464.95,2,3,2317.77,0,0,0
18,29435.37,29.0,13,0.3412,1,0.0929,13116.9,4,0,4587.66,1,0,1
49,47425.97,7.0,1,0.331,0,0.4144,25447.55,9,0,6344.15,0,1,1
30,55597.38,11.0,2,0.0763,0,0.3556,14798.75,3,4,7563.73,0,1,1
47,48395.72,12.0,9,0.1175,1,0.0632,26433.6,5,1,1985.9,0,0,1
40,53477.05,25.0,13,0.2801,1,0.0451,16063.94,3,1,10411.02,1,0,1
68,60536.94,17.0,5,0.2465,2,0.4752,10585.18,8,0,219.21,0,0,1
73,20793.28,19.0,14,0.1405,0,0.5465,4552.02,5,3,11104.45,0,0,1
36,23667.61,15.0,9,0.1645,4,0.3984,1000.0,6,4,2661.07,0,0,1
49,10000.0,2.0,13,0.1565,0,0.2812,9587.36,6,3,3696.29,0,0,1
47,78563.63,26.0,5,0.1144,0,0.3273,20513.36,4,1,6953.57,0,0,1
46,55380.68,14.0,14,0.3031,3,0.2552,11519.19,4,2,7542.13,0,0,1
66,81196.28,33.0,7,0.0782,2,0.4746,7313.61,1,1,4373.76,0,0,1
62,26556.55,21.0,14,0.3477,1,0.2669,14107.07,6,3,22231.94,0,1,1
46,55610.18,22.0,14,0.4191,1,0.557,14353.01,4,1,15633.78,0,1,0
47,60370.66,3.0,6,0.4567,3,0.6262,11132.53,6,1,2039.52,0,1,0
33,40955.44,22.0,2,0.3135,0,0.1726,19360.08,8,1,7111.55,1,0,1
57,16164.31,8.0,3,0.1277,0,0.4133,13338.88,9,1,,0,0,1
36,98646.78,23.0,5,0.4324,2,0.0992,27290.53,9,4,1956.4,1,0,1
35,89982.08,20.0,4,0.6694,0,0.3644,10946.26,1,0,148.98,1,0,0
18,45451.69,15.0,14,0.0621,1,0.4503,9375.66,5,1,29706.87,1,1,1
31,67755.69,24.0,11,0.6784,0,0.1675,12564.31,7,1,25427.33,1,0,1
68,42880.23,25.0,6,0.1391,0,0.0788,21477.39,1,4,3089.39,1,0,1
64,30114.91,8.0,8,0.1339,0,0.3856,19153.48,6,4,2186.18,0,0,1
67,100681.54,14.0,8,0.3155,0,0.3495,10686.2,1,2,1343.7,0,1,1
19,13615.78,32.0,3,0.2714,1,0.5586,6897.11,6,4,9296.14,0,0,0
71,47862.41,0.0,4,0.0248,0,0.5532,4348.08,7,2,11261.51,0,0,1
45,57108.1,,1,0.0441,1,0.3042,5632.62,5,2,4363.37,0,0,1
66,96280.91,8.0,2,0.1557,0,0.1839,27466.24,2,1,2225.12,0,1,1
67,77414.72,5.0,13,0.2528,1,0.3302,8739.47,2,3,4764.15,1,0,1
47,13193.76,27.0,9,0.4656,4,0.1136,8599.72,6,1,,1,0,1
55,54931.24,25.0,12,0.1346,3,0.5573,20733.44,6,0,6271.65,0,1,0
68,55526.5,27.0,10,0.4619,1,0.4585,15025.7,1,2,4686.8,0,0,1
21,49291.54,14.0,10,0.4732,4,0.1207,23257.49,9,3,29.93,1,0,0
18,70495.23,5.0,2,0.2133,4,0.5007,25333.78,7,4,5105.91,0,0,0
25,19772.33,26.0,12,0.306,1,0.4074,24004.4,8,4,3412.76,0,0,1
46,44784.1,3.0,6,0.2817,1,0.3545,11016.5,2,4,6505.58,1,0,0
72,66970.47,10.0,14,0.2822,3,0.652,1000.0,6,3,575.22,0,1,0
56,71989.39,20.0,7,0.2021,0,0.5524,2106.52,9,4,16908.24,1,0,1
20,58735.49,29.0,6,0.11,0,0.5916,15587.21,1,4,16663.81,0,0,1
49,47790.19,17.0,8,0.3637,0,0.2998,23799.48,5,2,6643.02,0,0,0
27,52001.47,34.0,9,0.4625,2,0.4707,7494.0,8,4,10688.45,0,1,0
27,73510.18,2.0,8,0.3024,2,0.3262,18325.99,4,3,4608.66,0,0,1
36,55847.52,11.0,5,0.3506,3,0.2155,11704.82,1,4,7138.64,1,0,0
63,28953.81,26.0,8,0.4391,0,0.3143,28000.56,7,1,7691.86,0,0,1
51,24162.56,29.0,10,0.1766,1,0.3809,10509.95,1,2,3494.27,1,1,1
50,17759.06,20.0,10,0.4528,2,0.4233,21493.4,7,0,25927.37,0,0,0
40,91389.52,20.0,9,0.061,0,0.4074,13900.23,7,1,7382.57,0,0,1
72,75186.55,14.0,14,0.3557,3,0.4297,17399.12,7,0,37278.29,1,1,0
45,52337.8,17.0,8,0.3449,1,0.2462,10968.93,5,3,4530.29,1,0,0
49,43655.19,28.0,2,0.1344,0,0.4023,17705.97,4,0,262.84,0,0,1
67,40651.75,20.0,2,0.5828,2,0.2195,1000.0,4,0,2881.3,0,1,0
24,82330.93,16.0,12,0.1713,0,0.3044,4577.1,1,4,8416.6,1,0,0
46,102610.84,17.0,3,0.4814,2,0.5163,7197.15,2,2,19294.16,1,0,0
25,39865.18,11.0,7,0.29,2,0.53,19960.79,7,0,7639.51,1,0,0
18,83460.39,10.0,9,0.081,1,0.2072,12229.18,8,3,,0,0,1
74,55700.32,19.0,8,0.4619,4,0.2517,1000.0,8,3,673.52,0,0,0
72,49689.28,8.0,9,0.2312,2,0.3221,15143.93,9,3,1250.95,1,1,1
20,92605.36,,6,0.1705,0,0.4913,2874.75,7,4,439.62,1,0,1
41,54745.86,2.0,1,0.4469,1,0.2569,21902.1,1,1,9935.68,1,0,1
40,62409.11,20.0,14,0.1896,0,0.3332,19089.14,8,4,14227.18,1,1,1
25,61206.85,22.0,12,0.2363,4,0.4327,3310.47,7,4,1437.21,0,0,0
71,14360.02,8.0,4,0.2831,2,0.1857,18216.0,2,0,3147.09,0,1,0
74,62210.28,18.0,13,0.2732,4,0.398,27949.42,6,2,5217.7,0,0,0
64,40932.7,18.0,6,0.4155,1,0.3964,4189.23,3,3,1232.55,0,1,0
54,19471.17,22.0,12,0.0955,1,0.5309,15749.31,5,2,4305.46,0,1,1
20,42071.57,,6,0.2575,3,0.4548,16923.07,6,1,27249.38,1,0,0
68,41865.28,26.0,8,0.1265,0,0.3058,10042.0,6,2,10159.42,0,0,1
50,80747.06,11.0,1,0.173,1,0.2047,17457.16,8,2,1461.12,1,1,1
45,28405.26,26.0,13,0.4075,0,0.4886,10519.82,8,1,832.35,0,1,0
